admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName_en,admin3RefName_ar,admin3AltName1_en,admin3AltName1_ar,admin3AltName2_en,admin3AltName2_ar,date_,validOn,validTo
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Al Jarn,الجرن,YE151024,Al Jarn,الجرن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Say'ah,سيعه,YE151025,Sayah,سيعه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Al Mi'qab,المعقاب,YE151026,Al Miqab,المعقاب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Dhi Al Barh,ذي البرح,YE151027,Dhi Al Barh,ذي البرح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Al Aridah,العارضه,YE151028,Al Aridah - Sabir Al Mawadim,العارضه - صبر الموادم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Tubash'ah,تباشعه,YE151030,Tubashah,تباشعه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Al Adnah,العدنه,YE151031,Al Adnah,العدنه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Mar'it,مرعيت,YE151032,Marit,مرعيت,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Adh Dhira',الذراع,YE151033,Adh Dhira - Sabir Al Mawadim,الذراع - صبر الموادم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sabir Al Mawadim,صبر الموادم,YE1510,Al Hazah,الحازه,YE151034,Al Hazah,الحازه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sa'dah,صعده,YE22,Monabbih,منبه,YE2203,Shudhan,شوذان,YE220331,Shudhan,شوذان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Hasban Asfal,حصبان اسفل,YE151121,Hasban Asfal,حصبان اسفل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Anbyan,انبيان,YE151122,Anbyan,انبيان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Masfar,مسفر,YE151123,Masfar,مسفر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Arsh,عرش,YE151124,Arsh,عرش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Watir,وتير,YE151125,Watir,وتير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Jarah,جاره,YE151126,Jarah,جاره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Taluq,طالوق,YE151127,Taluq,طالوق,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Hasban A'la,حصبان اعلى,YE151128,Hasban Ala,حصبان اعلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Sa'lat Quradah,سائلة قراضه,YE151330,Salat Quradah,سائلة قراضه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Al Aqrud,الاقروض,YE151129,Al Aqrud,الاقروض,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Khurishah,خريشه,YE151130,Khurishah,خريشه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Sanamat,صنمات,YE151131,Sanamat,صنمات,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Misrakh,المسراخ,YE1511,Abdan,عبدان,YE151132,Abdan,عبدان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Dimnat Khadir,خدير,YE1512,Khadir Al Silmi,خدير السلمى,YE151221,Khadir Al Silmi,خدير السلمى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Al Wadar,الودر,YE151331,Al Wadar,الودر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Dimnat Khadir,خدير,YE1512,Khadir Al Badu,خدير البدو,YE151222,Khadir Al Badu,خدير البدو,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Dimnat Khadir,خدير,YE1512,Ash Shuwayfah,الشويفه,YE151223,Ash Shuwayfah,الشويفه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Ad Dabah,الضبه,YE151321,Ad Dabah,الضبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Ash Sharaf,الشرف,YE151322,Ash Sharaf - As Silw,الشرف - الصلو,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Rasin,راسن,YE151437,Rasin,راسن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Ad Di'ah,الضعه,YE151323,Ad Diah,الضعه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Al Okayshah,العكيشه,YE151324,Al Okayshah,العكيشه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Al Huribah,الحريبه,YE151325,Al Huribah,الحريبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Al Qabilah,القابله,YE151326,Al Qabilah,القابله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Al Ash'ub,الاشعوب,YE151327,Al Ashub - As Silw,الاشعوب - الصلو,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Al Mashjub,المشجب,YE151328,Al Mashjub,المشجب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,As Silw,الصلو,YE1513,Adh Dhahrin,الظهرين,YE151329,Adh Dhahrin,الظهرين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Al Hada,الحداء,YE2001,Ar Rashdah,الرشده,YE200124,Ar Rashdah - Al Hada,الرشده - الحداء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Sharjab,شرجب,YE151421,Sharjab,شرجب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Ar Rubaysah,الربيصه,YE151422,Ar Rubaysah,الربيصه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Madahij,المداحج,YE151423,Al Madahij,المداحج,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Mashariqah,المشارقه,YE151424,Al Mashariqah,المشارقه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Bani Ghazi,بني غازى,YE151425,Bani Ghazi,بني غازى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Jabal Sabran,جبل صبران,YE151426,Jabal Sabran,جبل صبران,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Qurayshah,القريشه,YE151427,Al Qurayshah,القريشه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Hadarim,الحضارم,YE151428,Al Hadarim,الحضارم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Adim,اديم,YE151429,Adim,اديم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Dhubhan,ذبحان,YE151430,Dhubhan,ذبحان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,At Turbah,التربه,YE151431,At Turbah - Ash Shamayatayn,التربه - الشمايتين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Aza'iz,العزاعز,YE151432,Al Azaiz,العزاعز,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Bani Shaybah Al Gharb,بني شيبة الغرب,YE151433,Bani Shaybah Al Gharb,بني شيبة الغرب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Bani Omar,بني عمر,YE151434,Bani Omar - Ash Shamayatayn,بني عمر - الشمايتين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Masahin,المساحين,YE151435,Al Masahin,المساحين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Az Za'azi',الزعازع,YE151436,Az Zaazi,الزعازع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Bani Shaybah Ash Sharq,بني شيبة الشرق,YE151443,Bani Shaybah Ash Sharq,بني شيبة الشرق,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Maqarimah,المقارمه,YE151444,Al Maqarimah,المقارمه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Az Zakirah,الزكيره,YE151445,Az Zakirah,الزكيره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Duba' Ad Dakhil,دبع الداخل,YE151446,Duba Ad Dakhil,دبع الداخل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Ar Rija'yah,الرجاعيه,YE151447,Ar Rijayah,الرجاعيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Duba' Al Kharij,دبع الخارج,YE151448,Duba Al Kharij,دبع الخارج,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,As Safyah,الصافيه,YE151449,As Safyah - Ash Shamayatayn,الصافيه - الشمايتين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,As San'ah Zurayqah,الصنعة زريقه,YE151450,As Sanah Zurayqah,الصنعة زريقه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Asabih,الاصابح,YE151451,Al Asabih - Ash Shamayatayn,الاصابح - الشمايتين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Al Hanan,الحنان,YE151452,Al Hanan,الحنان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Ash Shamayah Ash Sharqiyah,الشمايا الشرقيه,YE151453,Ash Shamayah Ash Sharqiyah,الشمايا الشرقيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Wazi'yah,الوازعيه,YE1515,Al Mashawlah,المشاوله,YE151521,Al Mashawlah - Al Waziyah,المشاوله - الوازعيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Wazi'yah,الوازعيه,YE1515,Adh Dharifah,الظريفه,YE151522,Adh Dharifah,الظريفه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Wazi'yah,الوازعيه,YE1515,As Suwayda'a,السويداء,YE151523,As Suwaydaa,السويداء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Wazi'yah,الوازعيه,YE1515,Al Bukarah,البوكره,YE151524,Al Bukarah,البوكره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Wazi'yah,الوازعيه,YE1515,Al Ahyuq,الاحيوق,YE151525,Al Ahyuq,الاحيوق,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Hayfan,حيفان,YE1516,Al A'ruq,الاعروق,YE151621,Al Aruq,الاعروق,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Hayfan,حيفان,YE1516,Al Aghabirah,الاغابره,YE151622,Al Aghabirah,الاغابره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Hayfan,حيفان,YE1516,Al A'bus,الاعبوس,YE151623,Al Abus,الاعبوس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Hayfan,حيفان,YE1516,Al Athawir,الاثاور,YE151624,Al Athawir,الاثاور,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Hayfan,حيفان,YE1516,Al Ahkum,الاحكوم,YE151625,Al Ahkum - Hayfan,الاحكوم - حيفان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Mudhaffar,المظفر,YE1517,Al Mudhaffar,المظفر,YE151721,Al Mudhaffar,المظفر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Qahirah,القاهره,YE1518,Al Qahirah,القاهره,YE151821,Al Qahirah,القاهره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Salah,صاله,YE1519,Salah,صاله,YE151921,Salah,صاله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Haymah Al Olya,الحيمة العليا,YE152025,Al Haymah Al Olya,الحيمة العليا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Al Hada,الحداء,YE2001,Nisan,نيسان,YE200125,Nisan,نيسان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Ash Sha'banyah As Sufla,الشعبانية السفلى,YE152021,Ash Shabanyah As Sufla,الشعبانية السفلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Ash Sha'banyah Al Olya,الشعبانية العليا,YE152022,Ash Shabanyah Al Olya,الشعبانية العليا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Hashamah,الهشمه,YE152023,Al Hashamah,الهشمه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sa'dah,صعده,YE22,Majz,مجز,YE2210,Aal Jabir,ال جابر,YE221030,Aal Jabir,ال جابر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Haymah As Sufla,الحيمة السفلى,YE152024,Al Haymah As Sufla,الحيمة السفلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Al Humaydat,الحميدات,YE1602,As Salal,الصلل,YE160222,As Salal,الصلل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Az Zawaqir,الزواقر,YE152026,Az Zawaqir,الزواقر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Mikhlaf Asfal,مخلاف اسفل,YE152027,Mikhlaf Asfal,مخلاف اسفل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Ma'afer,المعافر,YE1521,Al Suwa'a,السواء,YE152124,Al Suwaa,السواء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Aj'ud,الاجعود,YE152028,Al Ajud - At Taiziyah,الاجعود - التعزيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Masnah,المسنح,YE152032,Al Masnah,المسنح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sa'dah,صعده,YE22,Majz,مجز,YE2210,Sahat Wald Omar,ساحة ولد عمر,YE221031,Sahat Wald Omar,ساحة ولد عمر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Ad Du'aysah,الدعيسه,YE152029,Ad Duaysah,الدعيسه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Ash Shuhnah,الشحنه,YE152030,Ash Shuhnah,الشحنه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Ja'di,الجعدي,YE152033,Al Jadi,الجعدي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Qusaybah,القصيبه,YE152031,Al Qusaybah,القصيبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Qiyad,قياض,YE152034,Qiyad,قياض,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Hadhran,حذران,YE152035,Hadhran,حذران,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,At Tyal,الطيال,YE2313,Al Sahman,السهمان,YE231323,Al Sahman,السهمان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Ar Rubay'i,الربيعي,YE152036,Ar Rubayi,الربيعي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Esrar,الاصرار,YE152039,Al Esrar,الاصرار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Ma'afer,المعافر,YE1521,Al Anbuh Al A'la,الانبوة الاعلى,YE152125,Al Anbuh Al Ala,الانبوة الاعلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Janadyah Al Olya,الجندية العليا,YE152037,Al Janadyah Al Olya,الجندية العليا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Ma'afer,المعافر,YE1521,Ash Sh'ubah,الشعوبه,YE152126,Ash Shubah,الشعوبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al A'mur,الاعمور,YE152038,Al Amur - At Taiziyah,الاعمور - التعزيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Al Humaydat,الحميدات,YE1602,Al Waghirah,الواغره,YE160223,Al Waghirah,الواغره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,At Ta'iziyah,التعزيه,YE1520,Al Janadyah As Sufla,الجندية السفلى,YE152040,Al Janadyah As Sufla,الجندية السفلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Ma'afer,المعافر,YE1521,Al Kala'bah,الكلائبه,YE152121,Al Kalabah,الكلائبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Ma'afer,المعافر,YE1521,Al Jibzyah,الجبزيه,YE152122,Al Jibzyah,الجبزيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Ma'afer,المعافر,YE1521,As Sanah,الصنه,YE152123,As Sanah - Al Ma'afer,الصنه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Al Humaydat,الحميدات,YE1602,Nu'man,نعمان,YE160224,Numan - Al Humaydat,نعمان - الحميدات,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Ma'afer,المعافر,YE1521,Al Mashawilah,المشاوله,YE152127,Al Mashawilah - Al Maafer,المشاوله - المعافر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Mawasit,المواسط,YE1522,Qadas,قدس,YE152221,Qadas - Al Mawasit,قدس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Mawasit,المواسط,YE1522,Al A'lum,الاعلوم,YE152222,Al Alum,الاعلوم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Az Zahir,الزاهر,YE1604,Al Mabna,المبنى,YE160424,Al Mabna,المبنى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Mawasit,المواسط,YE1522,Bani Hamad,بني حماد,YE152223,Bani Hamad,بني حماد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Mawasit,المواسط,YE1522,Bani Yusuf,بني يوسف,YE152224,Bani Yusuf - Al Mawasit,بني يوسف - المواسط,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Mawasit,المواسط,YE1522,Bani Abas,بني عباس,YE152225,Bani Abas - Al Mawasit,بني عباس - المواسط,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Mawasit,المواسط,YE1522,Akhmur,اخمور,YE152226,Akhmur,اخمور,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Al Mawasit,المواسط,YE1522,Al Ayfu',الايفوع,YE152227,Al Ayfu,الايفوع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Sami',سامع,YE1523,Sami',سامع,YE152321,Sami,سامع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Khab wa Ash Sha'f,خب و الشعف,YE1601,Al Yatamah,اليتمه,YE160121,Al Yatamah,اليتمه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Al Humaydat,الحميدات,YE1602,Al Humaydat,الحميدات,YE160221,Al Humaydat,الحميدات,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Khab wa Ash Sha'f,خب و الشعف,YE1601,Ash Sha'f,الشعف,YE160122,Ash Shaf,الشعف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Khab wa Ash Sha'f,خب و الشعف,YE1601,Ar Rayan,الريان,YE160123,Ar Rayan,الريان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Khab wa Ash Sha'f,خب و الشعف,YE1601,Wadi Khab,وادي خب,YE160124,Wadi Khab,وادي خب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Az Zahir,الزاهر,YE1604,Suq Ad'am,سوق ادعام,YE160425,Suq Adam,سوق ادعام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Al Matammah,المطمه,YE1603,Hissn Bani Sa'd,حصن بني سعد,YE160321,Hissn Bani Sad,حصن بني سعد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Al Matammah,المطمه,YE1603,Aal Shinan Forts,حصون ال شنان,YE160322,Aal Shinan Forts,حصون ال شنان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Az Zahir,الزاهر,YE1604,Az Zahir,الزاهر,YE160421,Az Zahir - Al Jawf,الزاهر - الجوف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Az Zahir,الزاهر,YE1604,As Sa'mum,السعموم,YE160422,As Samum,السعموم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Az Zahir,الزاهر,YE1604,Al Oqdah,العقده,YE160423,Al Oqdah,العقده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Jawf,الجوف,YE16,Al Hazm,الحزم,YE1605,Hamdan,همدان,YE160521,Hamdan - Al Hazm,همدان - الحزم,,,,,2019-02-01,2019-10-02,
